ST1 to PS1,ST1 to PS2,ST1 to PS3,ST1 to PS4,ST1 to PS6,ST1 to PS9,ST1 to PS12,ST1 to PS16,ST1 to PS20,ST1 to PS24
-0.686973177,3.292613314,3.484753997,3.304621743,3.199222066,1.684616818,2.285150777,4.088349878,3.547043528,3.285433586
-0.586530894,-0.604548404,-1.82381265,-2.771650775,-2.854248639,-0.1727447,-0.070671157,-1.054454129,-2.284990869,-3.216242594
-1.296245118,1.155105922,0.887386503,0.966484067,1.019436123,0.345821364,1.361260366,1.200093471,1.007041844,1.041359032
-0.023254928,0.907456829,1.485218493,1.253493449,1.45631715,-0.035685999,-0.112049818,1.80277386,1.302268073,1.308149802
-0.606970799,0.107580394,0.207974498,0.905597133,0.69708333,0.258568767,0.44702931,1.005801865,0.759060424,0.708836355
-1.780355312,2.069948251,1.644438873,1.4966356,0.967111194,0.737266363,2.078982519,2.602986042,1.550295152,1.159519862
-0.048135595,0.902787638,1.725583259,1.763933758,1.948058834,-0.033026867,0.992134178,1.847581464,1.876980311,1.904785606
0.030763869,0.014244487,0.228398248,0.949455696,1.129981385,-0.046906459,0.02532173,0.138147245,0.714613597,1.0475998
-0.496644058,0.729448054,1.121993511,0.943185595,0.910591682,-0.012600112,0.706374416,1.172672221,0.958858151,0.94842268
0.769122339,-0.71324809,-1.148492657,-0.925880589,-1.19057192,-0.432167864,-0.871747549,-1.067795325,-0.772410498,-1.182510982
0.508923548,-0.954381587,-2.678136254,-2.451481916,-2.156698145,0.133592987,-0.441220072,-1.322724417,-1.956122655,-2.088920657
-0.983226318,-0.181466286,-2.152091027,-0.872268757,-0.673833087,0.399618893,0.413490972,-0.535155249,-1.084351094,-0.746248735
-0.615475018,0.896484255,0.998427521,1.10092683,1.283942742,0.122860132,0.890026275,1.071686829,0.974440261,0.99357736
0.530524238,-1.654416659,-2.173031457,-1.687662863,-0.826078237,-0.925265241,-1.041627866,-2.147781434,-2.169706193,-1.344452096
0.113252366,-0.132220715,0.280386133,-1.734666416,-1.570259698,-0.129882357,-0.179781626,-0.439810532,-0.884155781,-1.56000798
0.256061686,-0.251304415,0.058011325,-1.676202259,-1.483356448,-0.092679646,-0.389688344,-0.501149851,-1.126231729,-1.397688678
0.436629517,-0.908137056,-0.970439431,-0.815062069,-0.626468451,-0.356004983,-1.328827731,-1.041294855,-0.920782035,-0.735813251
-1.054658297,2.240838645,1.585179415,2.031918868,1.927547566,0.343124818,1.93322633,2.588123354,2.500294203,2.12751752
-0.335901038,-0.616555354,-1.293627978,-1.207594813,-1.066707049,0.096605977,-0.360876472,-0.747625297,-1.220432822,-1.131305594
0.121364434,-0.842301543,-1.139355306,-1.784580941,-2.080011622,-0.099708908,-0.427582549,-1.34880977,-1.811396476,-1.510242068
1.209238146,-1.28813929,-1.806636259,-1.855676463,-1.750933747,-0.522167117,-1.782861416,-1.421257206,-1.780039086,-1.706132104
-0.007706316,-1.324302609,-1.11034985,-0.822792247,-0.558878722,0.464913873,-1.237179468,-1.106475596,-0.881423879,-0.670932757
0.348779762,-1.203315809,-1.51263444,-1.303273363,-1.718470207,-0.113392183,-0.846915808,-2.074823973,-1.619878334,-1.547700175
0.130505085,-0.011322481,-0.276801158,-1.445107599,-1.433358508,0.02267307,-0.16528763,-0.381600495,-1.114932951,-1.423863528
0.4426791,-0.664580874,-0.785926615,-1.207800231,-1.319015835,-0.384019691,-0.556799554,-0.678463458,-1.152462955,-1.268076366
0.099307365,-0.485676266,0.069511531,0.692364028,1.016223593,-0.440069516,-0.362504358,-0.360812597,0.494920007,0.641381239
0.239451898,-0.947929425,-2.736196181,-2.166123438,-2.485560041,-0.256960215,-0.813139418,-1.45213217,-2.488216735,-2.605344733
-0.478027513,0.58972175,1.082890779,1.242889297,1.752463529,-0.226751523,0.418207725,0.966657808,1.242930489,1.459922129
0.005701213,-0.381281479,-0.688727384,-1.205797254,-1.537399021,0.029949971,-0.199427283,-0.967658893,-1.265779653,-1.373828816
0.31995475,-1.9574323,-2.882363076,-2.48830579,-2.824960805,-0.688401632,-1.227650182,-2.056961796,-2.89705397,-2.311112263
0.126815755,-0.323316545,-0.284111002,-1.14147127,-1.19286737,-0.079807022,-0.263552159,-0.71626972,-0.937595644,-1.082123739
1.035472722,-1.098900082,-2.205430369,-2.244455253,-2.093656821,-0.925856907,-0.771385912,-1.90920932,-2.352167567,-2.07738149
-0.048072941,-0.102064834,-0.1065722,-1.386237203,-1.494215306,-0.057312907,-0.148628619,-0.617481616,-0.974182401,-1.399120021
0.300920515,-0.213888009,-0.33033856,1.08992437,1.70285287,-0.134545012,-0.430046783,-1.441083884,0.4015136,1.37289459
-0.015528738,-1.166352741,-0.840981663,-0.778253387,-0.564064508,-0.180593045,-1.162046759,-0.548458421,-0.851950063,-0.69692053
-2.305323825,2.013572729,1.823021272,2.312248497,2.920154637,1.145623516,2.150221432,1.199684801,2.275007631,2.585283275
0.26545634,-0.454319173,-0.905353773,-1.029411929,-1.12323747,-0.167719326,-0.376145207,-0.444170938,-0.965027754,-1.046847214
0.975541076,-1.586745614,-1.672541748,-1.148197692,-1.676023651,-0.477360237,-1.48467315,-1.614724149,-2.145305134,-1.678551177
0.119433015,-0.635343759,-0.795322876,-1.217089326,-1.238107383,-0.005810982,-0.275901465,-1.152958399,-1.184545057,-1.323194794
0.078470034,-0.870709866,-0.619447219,-1.046211919,-1.000442852,0.086725644,-0.649181095,-1.301708612,-0.530284887,-0.678238595
-0.175612705,1.043990121,0.852058284,0.710873979,0.69283809,0.174940838,0.890467971,0.947540312,0.743973792,0.766596187
0.156121308,-0.334153077,0.014954364,-1.76654105,-1.544628139,0.00457226,-0.147900121,-0.679420804,-1.207434491,-1.679848618
-0.038868876,-0.0356955,-0.109060272,-1.030789843,-0.948432378,0.037301979,0.189943953,-0.300592285,-0.684380031,-0.841530879
-0.562509761,1.589423015,-0.111951496,-0.425385145,-0.0101819,0.86539584,2.018791124,1.09971674,-0.251588413,-0.060811217
0.276849233,-0.498027926,-0.23946216,-2.022073843,-1.775169602,-0.131034778,-0.50036949,-0.761364561,-1.474527808,-1.630560606
-0.261393426,-0.5688272,-1.181026021,-0.760633335,-0.904192382,-0.090846497,0.175607471,-0.936751492,-0.888854665,-0.716606186
0.675726495,-1.276556884,-2.143596501,-1.969161126,-1.691384775,-0.543644814,-0.854636659,-1.292985966,-2.327630414,-1.654051909
-0.13585176,0.199106484,0.342988873,0.716324696,1.002709619,-0.162696771,0.325840065,0.363723037,0.579642775,0.854898424
-0.062568525,-0.507325512,-1.093051934,-1.151453491,-1.087513354,-0.329837379,-0.412526838,-1.047241732,-1.179036201,-1.176626259
-0.434763033,0.218669363,1.04766394,1.727713275,1.769400465,-0.162794472,0.018710491,0.284209018,1.627806447,2.138955556
0.150220121,-0.298719377,-1.324496923,-1.701696732,-2.224528331,0.19493503,-0.195929597,-0.281158428,-1.216252079,-1.615492261
-0.017731341,-0.228291992,-0.552973542,-0.999823717,-1.059950209,-0.052423417,-0.118691855,-0.638366869,-0.927939989,-0.957521745
-0.048209688,-0.146480033,-0.562138785,-1.115574184,-1.105361286,0.008604832,-0.142761518,-0.858891326,-1.101441524,-1.254128743
0.209302576,-0.333016386,-0.341233207,-1.282080565,-1.342677201,-0.249078342,-0.529306443,-0.996845927,-1.144180151,-1.250697738
0.523126196,-1.324597705,-1.43803575,-0.855620016,-1.396529603,-0.416223154,-1.218496565,-1.581535244,-1.052045541,-1.163922112
-0.093590758,0.655116996,1.014178634,0.674114827,0.519611177,-0.040033108,0.38178534,0.999490191,0.899807665,0.480099857
-0.162439898,0.004810768,-0.115008286,-0.987393344,-1.137249364,0.060448585,0.029211823,-0.284956442,-0.67866361,-1.104463788
0.086842393,-0.791847853,-0.957395129,-1.024774181,-1.16400416,0.121803793,-0.593773788,-0.822599146,-0.962933377,-1.200475656
-0.904404481,1.47203955,1.893009716,2.86525618,3.157649558,0.223457413,1.387527358,1.834870246,2.76749397,3.000461236
0.382883288,-0.692567126,-1.633529874,-1.237736115,-1.378608129,-0.48309552,-0.836148214,-1.568334276,-1.470731272,-1.595091094
0.389638323,-0.475688129,-1.160158436,-1.457905911,-1.711266284,-0.311767847,-0.492021156,-0.548187596,-1.414807602,-1.523483311
0.205339596,-0.24635354,0.740176402,1.375801825,1.479988413,-0.05860551,-0.156685593,0.166247152,0.663353206,1.143835539
1.954368153,-1.068411855,-1.008660164,-0.870668691,-1.153046172,-0.63796113,-1.619237631,-1.245045413,-0.75137414,-0.90511055
-0.073070808,0.945270274,0.302798749,0.107218616,0.167341712,0.027493591,1.136216269,0.448806664,0.173344454,0.108032954
0.089501563,-1.066948568,-1.315080377,-2.159609769,-1.274655906,-0.355792564,-0.498766816,-0.882061957,-1.279185734,-1.547671833
-0.083752707,0.570058411,0.967422258,0.956957722,0.870734409,0.368135977,0.477639058,0.804663338,1.004623195,0.852084689
-1.357121481,1.640287731,1.117369641,0.608590227,0.319037741,0.520726765,1.756133588,1.672161354,0.896516106,0.365515928
-1.9751214,1.027306823,0.959640725,1.280319718,1.384249578,0.582130513,1.58647959,0.575632628,1.257482817,1.422368167
0.21989172,-0.311661577,-0.293023418,-0.015853424,-0.035601055,-0.552889576,-0.056399146,-1.174083612,-0.092204533,-0.092827493
2.016392312,-4.898516113,-6.054300113,-5.562741268,-7.322583522,-2.295412412,-4.69519314,-4.982544617,-5.878445301,-5.365220803
-0.940713851,0.126636932,-0.228424136,-0.814949845,-0.886534277,0.387634387,1.019434366,-0.625995519,-0.770087014,-0.763773278
0.315568244,-0.263364537,-0.417005071,0.979570829,1.968579866,0.2770324,-0.249646484,-0.307261079,0.244120304,1.412933044
0.237683157,-0.433194541,-0.528213626,-0.890959638,-1.114205116,-0.220410484,-0.427883907,-0.595880941,-0.86820156,-0.941893466
0.132432088,-0.874235959,-0.853579504,-0.735813973,-0.65065183,-0.309354309,-0.571644243,-1.011346084,-0.87302501,-0.803701943
-0.013331782,-0.26584691,0.120416722,-1.466854058,-1.520111409,-0.049816283,-0.220498738,-0.617980508,-0.906793448,-1.329006204
-0.133446211,-0.565855217,-0.354279676,-0.638884244,-1.077992653,0.10665249,-0.352110136,-0.724088996,-0.570307796,-0.944143759
-0.684052982,1.355833707,1.938987436,1.791972749,2.170842199,-0.003962045,0.958087904,1.847772255,1.776857412,1.862778192
0.381978793,-1.005481407,-1.426374183,-1.413737914,-1.461873493,-0.568788732,-0.333507963,-0.968494039,-1.366220961,-1.308029408
-0.587872171,0.296200537,0.628952724,1.330580325,1.424469741,0.096426553,0.655088203,0.725050539,1.204301942,1.390470879
-0.612718437,1.041850486,0.106461427,2.359463827,4.267275803,0.704082063,0.46413845,0.481328019,1.459638532,3.450748434
-0.190945105,0.225083495,0.199971727,0.783573884,1.05418883,-0.067491735,-0.144777168,-0.064118679,0.529957619,0.829672554
0.11469369,-0.05020372,-0.914979655,-1.455717709,-2.328579293,-0.191208253,-0.232902644,-0.344677717,-0.8609014,-1.942667072
0.289539715,-0.303031041,-0.027878656,-1.847956103,-1.653980236,-0.229083089,-0.379463349,-0.698218031,-1.406295985,-1.49369583
-1.276264397,1.522627552,0.925218282,0.737641522,0.675271819,0.393431452,1.677220321,1.652565819,1.056500367,0.631280898
0.308146943,-0.901565147,-1.491829639,-2.39830537,-2.322250557,0.269061837,-0.587391555,-1.244010773,-1.464718386,-1.889137632
-0.189676641,0.796082566,0.053124557,1.73504212,1.989598662,-0.404679448,0.471975626,0.750975571,1.419451182,1.647875224
0.506638297,-1.622830401,-2.040840812,-1.960320656,-2.268926402,-0.280187304,-1.132008456,-2.71814092,-2.161249052,-2.005324747
0.019527255,-0.290992649,-0.312375758,-1.563659669,-1.407258855,-0.058652554,-0.241638609,-0.95356598,-1.185168017,-1.425829239
0.269391971,-0.5290026,-0.446032656,-1.084158346,-0.973328549,-0.10599154,-0.336257084,-0.688352112,-1.012021032,-1.049798534
0.179686605,-0.2994244,-1.140028144,-0.819002736,-0.573484085,-0.005621778,0.093942975,-0.135828371,-0.882110885,-0.67241575
-0.533064904,1.561330586,1.159079344,1.223471701,1.173141748,0.080086079,1.207100707,1.545380077,1.280446792,1.181997045
-0.408771942,1.379284395,0.894156869,0.888198967,0.756142756,0.371330601,1.358707944,1.180841145,0.8712545,0.755627186
0.36505157,-0.92135593,-2.058545698,-1.789234997,-1.346581574,-0.315508537,-0.664084711,-1.034094927,-1.968904366,-1.465981572
0.681503239,-1.126446454,-1.117415446,-1.210185143,-1.214429139,-0.558157149,-1.070138151,-1.173259511,-1.198627925,-1.1803411
-0.108037049,-0.819036853,-1.346020163,-1.591361392,-1.618994268,0.234319974,-0.216058997,-1.45419466,-1.436667009,-0.925714944
0.144942671,-0.543874719,-0.991225215,-1.210611391,-1.388905917,-0.105701615,-0.316614855,-1.175389057,-1.25530385,-1.252238754
-0.037781597,0.94986419,1.132220753,2.76419617,3.021225389,0.799636375,0.513893657,1.356790094,2.697417309,3.253028597
-0.093944672,0.281783661,0.711995719,1.573317188,1.980535931,-0.117106911,0.144759471,0.598607506,1.10322089,1.630930092
0.09720859,-0.388632496,-0.824981076,-1.123046037,-0.962203777,-0.282595585,-0.537903861,-0.578838993,-0.926322016,-1.084367712
0.89674552,-0.586952629,-0.094755424,0.346451998,0.748710638,-1.065290528,-1.021468671,-0.026989626,0.27094328,0.57235772
0.360989778,-0.431847498,-0.859172134,-1.120736436,-1.114251778,-0.442672401,-0.517304392,-0.658005207,-1.058807187,-1.0031766
-0.611600043,0.758507563,0.233107702,0.677376292,1.036445725,0.358150575,0.76488645,0.904475445,0.705558056,1.089996959
-0.611600043,0.758507563,0.233107702,0.677376292,1.036445725,0.358150575,0.76488645,0.904475445,0.705558056,1.089996959
-0.129188685,0.072884924,-0.347457592,-0.900254778,-1.022853738,0.023839775,0.204733789,0.020062387,-0.829926155,-0.881654178
-0.582368347,0.992726282,0.401282485,0.163830223,0.142940427,0.089222802,1.2081922,1.158465513,0.250271476,0.11940697
0.290825527,-0.441240701,-1.579222122,-1.342620128,-1.665938977,-0.372177285,-0.123127532,-0.641914282,-1.314137321,-1.34888302
0.15805949,-0.165085256,0.116743265,-1.184188387,-1.354875642,-0.169774636,-0.277775991,-0.533581722,-0.705958332,-1.272830237
-0.073188546,0.581716305,-1.112296066,-1.571622336,-1.239403249,0.544189974,1.178081012,-0.830185454,-0.51325437,-0.563976893
0.198874077,-0.204450781,0.260408807,-1.739988179,-1.463964272,-0.044089299,-0.225947232,-0.407288691,-1.076309437,-1.563521287
0.28536812,0.785714969,1.03869462,0.910740442,0.893837821,0.386112685,0.63922675,1.172321486,0.857181601,0.879641635
-0.702501507,1.154187885,0.760434729,0.807209967,0.836771893,0.245468289,1.953583085,0.613792385,1.032694137,0.866746347
0.264834643,-1.313906206,-1.822416508,-1.44090401,-1.008635625,-0.216722479,-0.944472986,-1.692475619,-1.511970871,-1.435724631
-0.075189251,0.477334374,0.665439431,0.857730262,1.146229173,-0.025177669,0.229538247,0.558061925,0.863696765,1.041601776
0.00594534,-0.56653858,-0.89379376,-1.617735818,-1.681531226,0.06697031,-0.407172645,-1.339674055,-1.439096821,-1.566617183
-0.243229971,0.146036482,0.395164756,0.933705979,1.036521348,-0.062917172,0.084631011,0.204571716,0.78361949,0.936243163
0.049039555,-0.834302372,-1.152131941,-0.551737397,-0.601087746,-0.078474259,-0.329791271,-0.90478833,-0.955316238,-0.630607486
0.156110411,0.646223049,-1.25942324,-1.401751995,-1.804278763,-1.075736356,0.751398824,-0.382220132,-1.388694297,-1.424809021
0.450264632,-0.731078604,-0.869135404,-1.175509706,-1.193686715,-0.368692758,-1.182293997,-0.588887913,-1.102683021,-1.253824827
0.367389393,-0.655955751,-1.816931025,-1.589367052,-1.08311442,0.188376168,-0.586192286,-1.158403983,-1.529226988,-1.172983391
0.494790511,-0.980875893,-2.199999817,-2.285184776,-2.22757094,-0.442361941,-0.696589638,-1.231195888,-2.324912095,-2.18951065
-0.822143196,1.016556426,0.838697217,0.847982197,0.828791125,0.205441755,0.793581703,0.915387105,0.838001441,0.810060205
0.147811719,-0.315509849,-0.102987948,-1.793746769,-1.606009656,-0.07995018,-0.231935424,-0.621397664,-1.20440622,-1.56341973
0.05488029,-0.323180511,-0.450470141,-0.885245083,-1.009300303,-0.033717039,-0.360371795,-0.644082624,-0.837227836,-0.80491736
0.438695872,-0.472561822,-0.870415275,-1.206918798,-1.350752431,-0.20151449,-0.31968946,-0.184044699,-0.86885707,-1.119569152
-0.408742062,1.022220001,0.959310724,0.779504702,0.892521176,0.074605737,1.122768053,0.906955496,0.731482043,0.919709926
-1.627865972,0.864788729,0.645523915,0.378408601,0.377457158,0.494336123,1.415064335,1.200667711,0.610274693,0.055649459
0.180093618,0.167047462,0.379291818,1.244490086,1.669354439,-0.096963046,-0.206087412,0.080021133,1.022186833,1.633884988
-0.122294464,0.48455309,1.582528131,1.697898943,1.705183158,0.390775362,0.234031516,0.961547862,1.550634602,1.614735482
0.013782364,-0.851558244,-0.966228195,-1.324771917,-1.620953299,-0.090256047,-0.452325839,-1.725788873,-1.201723576,-1.586744907
-0.885819828,1.840138518,1.555003375,1.478770883,1.380814191,0.851905636,2.175370174,1.80541217,1.489361751,1.255478541
0.164155105,-0.039418758,0.085979306,-1.571980728,-1.52245149,-0.184351547,-0.154777985,-0.430351236,-1.308823201,-1.41653215
-0.02794431,-0.463472135,-1.230384719,-2.138042617,-1.069919576,0.068524933,-0.457700907,-1.166867014,-1.785098706,-0.855880148
0.007792397,-0.321158721,-0.234093179,-1.558900975,-1.567381697,-0.024488245,-0.148584017,-0.761630067,-1.213216731,-1.461423931
0.001422101,1.004634931,1.107645758,1.269514841,1.170291312,0.365464573,0.553359369,1.094743908,1.202446545,1.323916619
0.096044366,-0.283292083,-0.236886183,-1.322238365,-1.340102709,-0.116036388,-0.318301322,-0.747038798,-1.188366485,-1.205584187
0.090674927,-1.204816548,-2.001794481,-1.432868996,-1.400046369,0.05470564,-1.491359272,-1.149894498,-1.571482993,-1.612944432
0.613125857,-0.774800445,-2.020537098,-2.941835411,-2.945797255,-0.504539888,-1.023742684,-1.625511475,-2.833511805,-2.567821145
-0.985196799,1.112933828,0.562710065,0.880992608,1.149190598,0.260834337,1.168413156,0.928394052,0.708865778,1.089585434
-0.23165264,-0.066468089,-0.817746421,-1.308935477,-0.815445927,-0.076791804,0.139369938,0.174366485,-1.19420428,-1.351657845
0.117512668,-0.886197294,-1.319268321,-1.087218467,-1.215491005,0.660233488,-0.589160786,-0.641607542,-1.018607764,-1.392054248
-1.233533648,1.13563331,1.155904462,1.598167112,1.626523798,-0.340540177,0.644721403,0.84650699,1.378725644,1.538764829
-1.256308165,1.925794976,1.477976994,1.014336671,1.066860903,0.52632564,2.116483006,2.48131988,1.168831585,1.073697133
-0.011102438,-0.138212845,-2.841378194,-2.019272647,-1.571313519,-0.156425057,-0.231850586,-0.707950887,-1.920050002,-1.509611195
0.135546502,-0.954160692,-1.676420413,-1.434449784,-1.280736531,-0.464995678,-0.395935133,-1.300100059,-1.519323204,-1.295768112
-0.596765177,3.329364501,1.707342465,1.71155634,1.573272369,0.941565636,2.700755407,2.40924886,1.86907092,1.694246713
-1.29933212,0.259463466,-0.682949081,-0.457611504,-0.610869158,0.416780868,1.030743583,-0.686005508,-0.428863632,-0.359331672
0.012084543,-0.052998644,-0.076386752,-0.819111042,-1.075727516,-0.012749285,-0.13210304,-0.21836309,-0.624887791,-0.92940251
-0.089631491,-0.310100437,-0.318953296,-1.037386942,-1.104026085,-0.048693213,-0.283246873,-0.833276353,-0.910427274,-1.012888593
-0.054518873,-0.322602418,-0.579815183,-1.144237696,-1.02492502,0.022598079,-0.328105779,-0.797835166,-0.95729021,-1.090801841
-0.283922228,0.7431306,1.030093014,1.115680956,1.114897138,0.588644474,0.70516662,1.14724026,1.052969294,0.921665812
-0.186485844,0.621696583,0.616346878,1.231495184,1.68215529,0.286660073,0.164696466,0.532236809,0.910628269,1.321179951
1.013760307,-0.886362847,-0.677427394,-0.861980965,-0.974026066,-0.600499119,-0.921518369,-0.729548045,-0.641851463,-0.940444039
-0.752311418,1.220879031,1.431426007,1.013533713,1.339075132,0.00122548,0.985352099,1.389033125,0.944217163,1.086196762
-0.913296089,-1.090565294,-0.996136122,-0.991075553,-1.071052251,-0.096929486,-0.388559796,-1.311323567,-1.190945781,-0.794375504
-0.103230809,0.313414836,0.616193956,0.853797215,1.101499912,0.124444484,0.23384941,0.460401174,0.757016855,0.965513995
-0.140279858,0.345059185,0.711567129,1.062200918,1.306549723,-0.12233578,0.11082565,0.608230456,0.984950492,1.111488973
0.775800508,-0.27643692,-1.19314878,-1.081929318,-0.962672943,-0.014507607,-0.348805658,-0.899000927,-1.020440003,-0.988935436
-0.842798268,-0.088248844,-1.017678521,-0.476711781,-0.596442897,0.468100221,0.233324686,-0.517582652,-0.516803531,-0.582341166
-0.530473666,0.978895498,1.029693409,0.93305967,0.914675751,0.092965116,0.817821731,0.982727503,0.893676793,0.8795385
-0.099863314,0.510828632,0.526481039,0.878215691,1.004374156,-0.019292776,0.074864362,0.565383621,0.746171411,0.893630322
0.269172209,-0.427831248,-0.794913059,-1.035822158,-1.109679894,-0.328972188,-0.399874448,-0.594553625,-0.96263033,-1.126514511
0.581477754,-2.47323027,-3.856207232,-3.249404606,-2.43526542,-0.571474349,-2.146571207,-2.822272367,-3.39705345,-2.586431366
-0.326981201,1.084514152,1.607105088,1.629068337,1.237813432,0.440303139,0.761253623,1.541592689,1.270682305,1.31561582
0.023885662,0.287142144,0.470941236,1.063049999,1.229855681,0.074159295,0.333929653,0.713825445,0.908744396,0.952541351
0.006464492,-1.381552828,-1.218195858,-0.890663002,-1.130888985,-0.439558609,-0.562405401,-1.769636564,-1.288128701,-0.938387675
-0.299953783,0.467171116,0.615037964,0.877258433,1.007900419,0.470373325,0.421883841,0.670283747,0.963492754,0.914781144
0.161831643,-0.933621963,-1.512383466,-0.80647816,-0.679340759,0.099373225,-0.973125003,-1.698089458,-1.025423771,-0.867570586
-1.293408174,1.693962004,0.301134375,0.406282393,0.500910749,1.017844325,1.489853705,0.640271359,0.576262022,0.394965688
0.554366135,-0.705777791,-1.057362596,-1.05072541,-0.669131102,-0.198266574,-0.859423367,-0.965874678,-0.998471034,-0.674095012
-0.138454485,0.052967441,-0.431787465,-1.238610209,-1.49438016,0.281439629,0.066771254,-0.777011423,-1.181006717,-1.575901319
-0.192202721,0.752604462,1.59772997,1.916400256,2.264925377,0.259927773,0.41194115,0.618047283,1.48721306,1.789725925
0.451255649,-1.260941014,-2.288512746,-2.041286472,-1.875194252,-0.445186133,-1.118742959,-1.527950701,-2.139740949,-1.954151605
0.853249959,-2.475519951,-3.423768703,-3.096221898,-2.900254711,-1.233561279,-1.874977843,-3.111414992,-2.967547713,-2.947027063
-0.053713258,-0.273583781,-0.731810023,-1.012381892,-0.928848387,-0.288755206,-0.085518876,-0.330660565,-0.924090849,-0.981437354
-0.069217773,-0.309911445,-0.500574212,-1.269937966,-1.566609079,-0.003438343,-0.102994858,-0.686191966,-1.161402834,-1.515931383
0.177820337,-1.105798159,-2.363647739,-1.786614868,-2.094351774,-0.047266158,-0.283031007,-1.658278953,-2.100052108,-2.228355126
0.904707421,-1.700027223,-3.9616127,-3.149747163,-2.325518781,-0.464624091,-1.216153563,-2.012922082,-3.268578268,-2.544189572
0.343991301,-0.801077862,-1.110222624,-1.319235189,-1.880615501,-0.134953743,-0.782385249,-1.056207542,-1.0869509,-1.536340819
0.219520964,-0.494384448,-0.480222686,-1.880217147,-1.713580011,-0.142711737,-0.445417236,-0.980362903,-1.472834074,-1.858053365
0.221881754,-0.952111681,-1.250331632,-1.420996719,-1.916125276,-0.299394265,-0.358759882,-1.305791883,-1.630823994,-1.67649196
-0.343780559,0.828394815,1.059513221,0.873942307,0.812354671,0.24666552,0.619583894,1.087358957,0.981980531,0.677070534
-0.181736854,-0.040249325,-0.177768677,-0.947504856,-1.168428794,0.173584465,0.105920311,-0.384117298,-0.697244481,-0.921225335
0.302419252,-0.414004314,-0.901333328,-1.080895313,-1.110131276,-0.22176041,-0.299506114,-0.314428921,-0.961069073,-1.127166592
-0.523826785,1.420282059,2.06598295,1.823835528,1.936059159,0.362510087,1.118734032,1.458757567,1.857710901,1.845715469
-0.262558804,0.690202141,0.470302828,1.296671342,1.250483833,-0.126084967,0.223165503,0.388586748,1.003194277,1.021265937
0.499396046,-1.772770994,-1.70146412,-1.528453066,-1.428104582,-0.651907893,-1.240186975,-1.80955734,-1.555583333,-1.475228623
-0.107427808,-0.25420414,-0.380472895,-1.356139077,-1.18728727,-0.101636697,-0.18100987,-0.79317126,-1.027786826,-1.29601181
1.012486204,-0.472755309,-0.700848155,-0.712657682,-1.174076291,-0.281832318,-0.680852618,-0.708948585,-0.668002593,-1.002215649
0.529723233,-0.136276943,-0.935472886,-0.985016301,-1.232503462,0.317214128,-0.438364236,-0.432067302,-0.892308443,-1.055436473
-0.169230421,0.436370211,-0.790551984,-1.018441213,-1.040459313,-0.003143735,0.499980626,0.446600991,-0.582751277,-1.266587694
0.030532377,-0.558392143,-0.723266941,-1.113483747,-1.299127272,-0.008223634,-0.308997069,-1.058582988,-1.25706144,-1.336156754
0.37300031,-1.048953162,-0.750186275,-0.999954194,-1.067722342,-0.184475746,-0.757394796,-1.249257261,-0.853306158,-0.982680149
1.601816415,-0.645898898,-0.31114215,-0.491685172,-0.559042327,-0.114485746,-0.675369496,-0.586975093,-0.479190752,-0.43700608
-1.519821853,1.22605816,0.740209575,0.508309017,0.319237044,0.285755115,1.422062175,1.215892783,0.5425682,0.30661508
0.186058237,-0.571015242,-1.715905752,-1.553397031,-1.553239948,-0.298011239,-0.326607761,-0.543301763,-1.305471241,-1.519220436
-0.161201434,0.150031754,-1.115664039,-1.00884518,-0.731319884,0.106045594,0.038485421,-0.272255181,-0.969828695,-0.815320211
-0.161201434,0.150031754,-1.115664039,-1.00884518,-0.731319884,0.106045594,0.038485421,-0.272255181,-0.969828695,-0.815320211
0.067095768,-0.366279117,-0.562942868,-0.84722709,-1.171757494,-0.004393721,-0.17207667,-0.592527037,-0.642066639,-0.872440354
0.18817781,-0.733128187,-0.72820621,-1.217291889,-1.402185537,-0.139071831,-0.550601683,-1.480396534,-1.15781297,-1.331946313
0.366201419,-0.864255678,-0.596229189,-0.407803446,-0.355853253,0.03864973,-1.083094561,-0.91151748,-0.679873948,-0.420730447
-0.645176919,0.617255854,1.203450416,1.473875354,1.736913436,0.452386666,0.181747614,-0.000392251,0.781124831,1.16178953
0.48933926,-0.453309036,-0.932177974,-0.858096973,-1.01432101,0.115474663,-0.850087612,-0.683420145,-0.792938401,-0.857831697
-0.144590046,0.780240422,1.275268499,1.097167983,1.12610424,-0.033643077,0.973971783,0.902127029,1.002665633,1.18076515
-0.056690124,-0.811969684,-0.571184012,-0.506517864,-0.426755965,-0.047680043,-0.329127546,-1.232384861,-0.425017473,-0.484745614
0.408713529,-0.931302861,-1.755667281,-2.583745326,-2.473595231,-0.248783281,-0.715954025,-1.504120511,-2.024208125,-2.56995539
-0.373106278,0.565572412,-0.214536335,-1.257173129,-0.381564738,0.6634525,0.047403207,0.232565029,-0.822282758,-1.24770746
0.081599904,-1.069105804,-0.860856941,-0.547611106,-0.475688616,0.151794796,-0.820744578,-1.150921859,-0.707637968,-0.609305986
0.161246953,-0.449970337,-1.106009262,-1.056667136,-1.277430331,-0.100131408,-0.315877643,-1.072310117,-1.253413032,-1.053039879
1.28376507,-0.538240986,-1.391261174,-1.762156683,-1.714554122,-0.625531681,-0.726767953,-0.353146037,-1.617922462,-2.014744144
-0.856833437,0.62012383,-0.767765983,-1.031259186,-1.073790043,0.01835207,0.70308827,-0.008963326,-0.881747569,-1.073392034
